Emotion,Comment
0,Falling in love.
3,My friend will find out that I am in love with her.
2,Falling in love although she is my friend (angry with myself).
3,My friend still trusts me as a friend.
5,Insulted by a teacher in front of the class.
3,Falling in love with a close friend.
0,Doing unexpectedly well in an examn.
0,Before the examn.
6,"I wanted to borrow lecture notes from a friend and he did not  
lend me them."
2,"Finding out about the university does not have enough foreign  
currency to buy the yournals in your reference list."
5,"Someone told me he was chosen for the English lectures because he  
was a good friend of the class leader."
2,Finding out about Chinese money cannot buy foreign journals.
6,Late for a lecture and therefore missed it.
0,Talking to a close friend.
5,Insulted for no reason.
3,Did badly in an examn.
4,Saw a man dressed as a woman.
5,I may not be clever enough to understand your English lectures.
3,One of my best friends was hurt by a girl he loves.
4,Saw a very arrogant girl walking like a queen.
5,China cannot buy your reference.
6,"A friend asked to borrow my notes and I did not give them away  
(my notes too badly written)"
3,Getting ill.
5,Failed to be elected to be a class leader.
2,Father lost his temper at home because he was mistreated at work.
4,"Saw someone who picked up a cigarette from the floor and smoked  
it."
5,Telling a lie.
5,Not getting the class paper in time for the lecture.
1,Anatomy lesson and told we have to do it at night sometimes.
6,Had an argument with my classmate for borrowed books.
4,Saw someone licking his dining bowl.
5,Criticized in front of the class.
0,"Found out that the girl I love loves me, too."
1,Reading a horror story alone.
2,"Being refused to attend the neuropsychology lecture in the  
medical university."
3,My parents told me that they do not like my friend.
4,Saw an arrogant girl walking pass by.
2,Not finishing my duty as a class leader.
1,Left alone in the biology building surrounded by empty buildings.
5,Someone told me we are not as good as the All English Class.
5,Not getting the reference paper.
6,Did not return the library book on time.
0,Hear a very nice joke made by a friend.
1,Thinking about death when walking alone at night.
5,"Found out that someone I knew well has been misunderstanding me  
for 2 years."
3,Death of a relative.
2,Made a mistake at work.
0,Found my name on the list of attending the English lectures.
4,Someone had stolen an article from a library journal.
5,Not doing well in the examn.
0,"Did well in an examn just before my father's birthday: the best  
present I can give to my father."
1,"I asked someone to bring some present to my father and found out  
that he is not a reliable person. I was afraid if my father would  
not get the presents he would be angry with me."
2,"Some classmates said I did not do enough social work. Therefore I  
was not elected as a ""Tree Good"" student."
3,"My father won't be so pleased with me as if I was elected ""Three  
Good""."
4,My roommate's lack of consideration of me.
5,"My sister said I am not a stable person, and I think she is  
right."
6,"My sister forgot to bring presents for my birthday, I was rude to  
her."
0,Had a nice letter from my close friend.
2,Being insulted by my roommate (she is in the English Class).
3,Not being able to do well to be chosen for the English lecture.
4,My roommate boasting about her English lectures.
5,"When the class leader read out the names of those chosen for the  
English lecture and I was not on the list."
0,Relatives visiting me.
1,"Finding out the great difference between China and the West in  
science."
4,Saw my unfair report.
4,Lecturers being unfair to me in reports.
2,"Finding out that some students are getting good reports they do  
not deserve."
2,People impolite with me because I did not get a good report.
2,I kicked the chair in the classroom to express my anger.
0,Finding out I was chosen for the English lectures.
1,"My roommate refused to walk with me to the English lectures. I  
have to walk alone in the dark. Lectures are in the biology  
building."
2,My roommate being unconsiderate.
5,My best friend was not chosen for the English lectures.
5,Not doing well in the examn.
0,My boat running into another boat.
2,Punished by a leader.
4,Saw a mate bribing the leader.
5,Insulted by a woman in public.
4,Fight with my mate after a quarrel.
0,Receiving a nice present from my parents.
2,Finding out that I made a stupid mistake in the examn.
2,"Finding out about some girls who have been nice to the class  
leader in order to go to the neuropsychology lectures (English  
ones)."
5,Finding out I am not chosen for the English lectures.
3,"Some students whose English is worse than mine can go to your  
lectures (English lectures)."
5,Insulted by classmate in public.
1,Walking in the dark and thinking about ghost stories.
5,Had an insulting letter from my father.
3,Being misunderstood by friends.
5,Failed in a piblic argument.
0,"Finding out I am chosen to collect norms for Chinese aphasia (I  
will contribute to China's catching up with the West in  
neuropsychology)."
1,"Finding out in your lecture that a doctor can make misdiagnoses  
because of ignorance in neuropsychology."
2,Someone talking about me at my back.
3,"Found out that my grandmother might have been misdiagnosed as a  
psychiatric patient because the doctor did not know about  
neurologism."
0,Going to a concert.
1,Finding out that a boy I do not like is in love with me.
2,Being told that I have not got a personality.
3,"Power cut made me unable to listen to the songs sung by my  
favourite pop star."
4,Someone acting stupid in public.
5,Not being able to answer question in a seminar.
1,Hearing a strange noise in the biology building.
4,Being looked at by someone I do not like.
5,"I am chosen for the English lectures instead of my good friend  
and people told me that girls are more likely to be chosen."
6,"I was not able to explain well to my good friend to make him less  
angry."
0,Finding out that the person I love understands me.
1,Watching a horror film.
2,Being mistreated by other people.
3,Deceived by other people and ran into trouble.
5,Not doing well in the examn.
6,Finding out that I have misunderstood other people.
1,"Staying alone in the room after midnight and reading horror  
stories."
5,"Saw on TV China not winning more gold medals in the Asian  
Olympics."
6,Not handing in homework in time.
0,Having a good trip on a boat with good friends.
1,Saw a classmate knocked down by a motorcycle.
2,"Being sexually assulted on a bus and noone helped (people only  
laughed)."
5,Being criticized by teacher in public.
6,Shouting at my parents because I was angry about something else.
0,Going to see a good film with my best friend.
1,"Suddenly found out that I was the lasr one to leave the anatomy  
room."
2,"Some boys deliberately played tricks on me in the experiments.
"
3,"Iqam chosen for your lecture and my best friend is not. Now he is  
angry with me and I cannot help him."
5,China not winning more gold medals in the Asian Olympics.
0,Being elected as class leader.
1,Walking in the dark I saw something strange.
3,A friend's brother died.
4,A wurm dropped on my head.
5,Not doing well in an examn which was easy.
6,Wrongly accused a classmate.
0,Getting into this university to do medicine.
2,Being insulted in public for the wrong reason.
3,"Not being chosen for the English lectures (my girl-friend  
chosen)."
4,My roommate messing up our room.
5,Not doing well in examns which I should do well (English examns).
6,"Heard that my girl-friend was chosen for the English lectures and  
I was not. I lost my temper and she is very upset now."
0,Success in university entrance examination.
2,Misunderstood by friends.
4,"My roommate being nice to a party leader in order to get into the  
party."
6,Not collecting letters for my friend al I promised.
0,Doing well in an examn.
1,Before the examn.
4,"Saw two Canadian students boasting about how rich they are in  
Canada."
5,"Finding out that China does not have enough foreign currency to  
buy books."
6,"Calling lecturers nicknames when talking to housemen (They told  
ne you are even younger than they are so you should not be giving  
public lectures)."
0,Had a letter from my father (usually he does not write to me).
1,Being alone in the room at night.
3,My father told me in the letter that my mother is ill.
4,My roommate talking and shaking her bed at night.
5,Finding out that I was deceived by my friend.
6,A friend came to visit me and I was not there.
0,Finding out my name on the list for English lectures.
1,Walking out from the biology building.
2,"Someone told me that I was chosen for English lectures because  
the class leader is going out with me (not true)."
3,My sister bkoke her leg.
4,Some boys boasting about their ability to tell dirty jokes.
6,"When some housemen told me a young girl like you should not be  
allowed to lecture to consultants, I was too shy to argue against  
them."
0,Made a wonderful driend who understands me.
1,Being chased in the dark by someone I did not know.
2,My best friend betrayed me and told other people my secrets.
3,Disappointed by a friend.
4,"Finding out some people had been talking about me at my back.
"
5,Being sexually assulted in public.
6,I did not reply to my friend's letter in time. 
0,Watching China winning the Asian Olympic games.
1,Suddenly met someone in the biology building at night.
2,Being insulted by my roommate.
6,Not getting an airplane ticket fot my mother.
0,Talking with a nice girl.
1,Talking about snakes.
2,People not resprcting my opinion.
3,Lost my girl-friend.
4,Talking to someone I disliked.
5,Criticized by a teacher in public.
1,Staying in a relative's house which was broken in before.
6,"A friend wanted to give me a surprise into my room and I thought  
she was stealing from the room."
0,Being asked to go out by someone I care. 
1,Before an important examn.
2,"My parents do not like my friend and told me to stay away from  
him."
4,Postgraduate students talking about girls stupid.
5,Ctiticized by teachers in public.
6,"My friend did not do well in the examn because I did not help  
him."
3,"I have been thinking of changing my major for a few months.  My  
original major was Chinese language and it blocks my way.  I have  
to face many problems at the sametime and I do not know what is  
real and virtuous.  I do not know if I am not interested in  
Chinese or if there are other factors which make me sad.  I am  
not very clear on what I can do for the study of Communication  
and Journalism.  I am not clear about what I can do.  What are  
the limitations ?   I hesitate but I feel more adjusted now."
5,"I had obviously done the work badly but my class-mates of the  
student's association did not blame me, they helped me do the  
work."
6,"I had not done my assignment seriously.  I only pretended to  
finish the work as the work did not have any meaning for me.  The  
whole thing made me feel guilty."
0,"I preached to a F.3 students in a gospel camp.  They thus knew  
more about God and made up their minds to believe in Jesus."
1,"When the doctor told me that there was something wrong with my  
eye and I had to undergo an operation."
2,"I had left a student newspaper of the Chinese university on the  
table of the library.  It had disappeared when I came back."
3,"One of my class-mates had a disease unexpectedly, he had been in  
a coma for six days in a hospital before he died."
4,"Someone, who was sitting very close to me, was smoknig in the  
compartment of an air conditioned mini-bus."
5,"In the compartment of a public transport railway, I did not give  
my seat to an old man who was standing near me.  It was another  
teenager who did so."
6,"One saturday night I did some meaningless work and went to bed  
very late.  Next morning I had was very sleepy so I continued  
sleeping even though I had work to do and I missed the Sunday  
service."
0,When I attended the concert of a pop singer.
1,I was afraid that I would fail an examination.
2,"I had too much homework and examinations and I did not know how  
to organize my work."
3,When I forgot the lyrics during a song contest.
4,Because of the examination I had to study night and day.
5,I did badly in the mid term examination.
0,When I had a good result in the certificate examination.
3,When another person's mother died.
6,"I cut a friend's hair in anger, without any consideration."
0,Yesterday my friend gave me a gift and had dinner with me.
1,"Once while walking along a hill; I fell down out of carelessness  
and I broke my left arm."
3,The death of my father.
4,"I was sitting in the bus and a man with a very unpleasant  
smell came and sat next to me, to top it all he smoked  
continously."
0,When my application for studying the masters degree was accepted. 
1,"Once at midnight, I was working alone at office and the phone  
suddenly rang."
2,"When I was concentrating on my work, my friend disturbed me  
continously.  I asked him to stop but in vain."
3,"I had asked the teacher to write a recommendation letter for me,  
but I had not provided enough information and had run short of  
time."
4,"When I was talking to a person who is a hypocrite, I felt  
disgusted at his reaction."
0,"When I first heard ""I like you !"" from my boyfriend."
1,"When I received the higher level exam results, I mistook the  
grade E in mathematics for a grade F and I was shocked."
2,"I had planned to study for my mid-term exams on a certain day and   
my room-mate called me to ask me to go out for a stroll.  I tried  
to make an excuse so as not to go out but she refused to listen  
to me and insisted that I go out with her.  I find it unnecessary   
to talk to her anymore. 
"
5,"When the teacher asked me a question, I did not know the answer  
and I just stood still for about a few minutes without saying a  
word."
6,"Once when I was in the cell group (religious activity) I found  
that almost everyone in the group read the bible daily and I felt  
guilty in my heart."
2,"The trick was really intolerable.  They hid it, and I was worried  
and restless all day.  When I saw them I really wanted to slap  
each one of them."
0,"When I learnt that I could do further studies at the Chinese  
university."
1,"My best frieend left school recently.  The next day the weather  
turned bad suddenly and the male class-mates turned off the  
lights.  I remained on the table and was scared."
2,I was scolded by my mother for no reason.
3,When I learnt that I had been betrayed by my friend.
4,"When I dined with my new friends, one of them kept reminding us  
that he was superior."
6,"My friend came to the concert for my sake as it was me who had  
organized it and the concert was unsuccessful."
0,I was accepted by the Chinese university.
2,"I had a date with a friend to see a movie and my friend was late.  
 I waited for a long hour and was very angry."
5,"I saw a bag on the street and just then a stranger passed by.  I  
picked up the bag immediately and gave it to the stranger as I  
thought that it belonged to him.  But it was not his bag and I  
felt ashamed."
1,When I saw a horrible movie - Alien.
3,"In 1983, my results at the university entrance exam were very  
poor - far from what I had expected.   I thought that I would not  
be accepted at the university."
4,"I am disgusted by people who spoil their identity because of  
misbehaviour.  This morning when I was in a crowded bus, I found  
a seat on which a university student was sitting on one side and  
he had put his bag and files next to him.  There was very little  
space left and I sat down while he kept on reading.  Even when I  
leaned on him he did not put his bag away.  He did not respond and  
I felt very angry."
6,"One evening I went fishing with some friends but we could not  
fish as a fisherman had already put his net there.  We pulled  
out the net to find only crabs in it so we threw the net away.   
The net was large and may have cost $1000.  The fisherman used  
the net to earn a living and we had had thrown it."
0,"I had a very close friend who went to Canada after her F.B, his   
departure was unavoidable.  When he came back during the Summer  
holidays I was very happy as nothing had changed between us."
1,"The day before the university results came out I was both excited  
and scared.  If I failed I did not know what I would do as I did  
not want to work, my family was ambivalent."
2,"Before the certificate examination I was very poor in Biology  
(the worst result in my class).  Ever since F.5 it had been  
getting poorer and poorer.  I had tried my best and had spent  
most of my time studying this subject.  Finally my results were  
so bad that I thought that it was just not fair."
3,"My cat died from an illness.  It had been with us for 7 years.   
It was a lovely cat.  It had been ill for one or two weeks and  
the veterinary surgeon had told us that it was dying."
5,"Our teacher had invited us to lunch and once at the canteen we  
started introducing ourselves.  Two of the boys showed a lot of  
interest in knowing personal details and then they started  
talking about some activities held in the college.  I had little  
interest in those activities so I talked to another student  
sitting next to me as I was afraid that they would ask me  
questions on those activities."
0,When I could study at university.
1,When I forgot the lines of the play during an orientation camp.
2,"Before the department meeting my friend ate a dish that I had  
prepared for this meeting."
3,"I had a very short term romance during the summer vacations.  When  
we first met I felt excited but I wanted to avoid him after we had met  
a few times and so I proposed that we stay apart, I felt very  
sad then."
1,"My 80 year old grandfather underwent three successive operations  
during a single year.  The third operation was risky and I was  
scared that he would die and feared that my grandmother would be  
very sad."
2,"My elder brother often criticizes my mother's cooking.  Once he  
did it very impolitely and lost his temper.  This made all of us  
very sad.  I was very angry and I scolded him.  He asked me not  
to interfere with what was his buisness."
0,I finished my homework. It was  an important task.
1,"Fear of the turn that the examination paper would take as I  
lacked confidence."
3,"When I learnt that I had to repeat the first year, I found the  
solution immediately but was blocked by many difficulties."
5,"After I had given the wrong answer to my students they pointed  
it out to me and I had to correct myself."
6,I prayed unfaithfully.
0,"I am happpy when I get good results in the field of academics or  
athletics.  "
2,"My cassmate laughed at me when I was being scolded by the  
teacher."
4,"I hate the behaviour of my so called friends, they use bad  
language, spit, boast and treat the youngsters badly."
5,"When I was young my mother told the neighbour that I had wet the  
bed.  I felt ashamed thinking that the neighbour's children would  
get to know about it."
0,"The day the results of the university entrance exam was  
published, I found my canditate number and I was very excited."
1,"One night we were having a barbecue on the beach and I needed to  
go to my car, which was far away from the beach.  It was very  
dark as there were no street lamps.  I ran in the dark, very  
scared, I ran as fast as possible."
3,"I separated with the one I liked most.  She refused all my dates  
and told me that she had dated another one.  My heart seemed to  
cease beating.  I was silent for some time and then I whispered  
goodbye and left without turning back."
5,"I had lunch in a restaurant with a friend and I paid the bill.   
The change was that of a two dollar and a ten cent coin.  As I  
was talking with my friend I took the two dollar coin and forgot  
to leave a tip."
6,"I was cold to my sister without meaning it, just because I was  
upset and frustated."
1,"After the interview for admission to the university and before  
the admission list was disclosed.  I was scared that I would not  
be admitted and my fear lasted for quite some time.  My fear  
disappeared only after the list was disclosed."
2,"When I was studying in the library - preparing for a test, two  
people sitting next to me talked to each other for 20 minutes.   
There were no other seats so I could not go elsewhere and I did    
not want to interrupt them, so I could only be angry in my heart."
3,"I had been separated from my girlfriend for about a year.  On her  
birthday I put a present in her mailbox.  I had spent two days  
choosing a suitable present for her.  I waited for a few days and  
there was no reply from her; at last I received a thank-you card  
in my mailbox.  On the card there was only my name, the words thank-you   
and her signature.  I was very sad then."
4,"When I was travelling to school by bus, I went past a place  
where a sewer had been repaired.  There was a bad strong smell  
which suffocated me and I wanted to leave the place immediately."
5,"I received the results of the test paper of my major subject and  
I found that my result was not as good as a classmate who had  
recently changed his major subject.    I felt very ashamed."
1,"I remember that my form 2 teacher was very fierce and dogmatic.   
My feet would tremble whenever I saw her but I had to face the fact that  
I had to go for her class. "
2,"One night I could not practise my violin as my family was  
watching T.V with the lights off, so I wanted to listen to some  
tapes.  It was dark so I asked my brother to bring me a torch,  
however he scolded me.  I was so angry that I slammed my violin  
on the floor."
4,"At the crowded conditions of living.  I always quarrel with my  
elder brother as he puts the T.V volume at a deafening level and  
I can not practise my piano lessons.  Thus I feel that my home is  
disgusting."
5,"I lost my temper at my mother while she was teaching me.  I felt  
ashamed and sorry at having hurt my loving mother."
6,"I felt guilty at not having practised the piano.  I waste my  
teacher's time and guidance."
1,"When I got the midterm exam results, the results were below  
average and were near the lowest.  I was scared of the final  
exam."
2,"When I came back to my hostel, my bed was full of newspapers and  
dirty clothes.  My room-mate asked me to wash the clothes for him  
as he had no time (this was his responsibility).  The food we  
shared had been eaten up by him (I ate little)."
3,"My sister was impolite to my father when the family was having  
lunch together at a restaurant.  She thought that our parents had  
been prejudiced against her, this was an extreme thought."
4,"When I was giving private tutorials to my student; he would not  
concentrate and was lazy.  He had not done the home work that I   
had assigned and his academic level was very low.  It was a  
nuisance."
5,"During a meeting I said something wrong and the others laughed at  
me."
2,"My classmate always borrowed my notes and would not return it to  
me on time.  When I had a test she was selfish and irresponsible  
and so delayed my studies."
3,When I found that my coldness had hurt somebody's sincerity.
5,"My teacher said that being university studets we did not have  
any self-initiative or self-control."
6,I took french leave to do my homework.
1,Looking for the toilet in a dark place.
2,"I gave tutorial to a student and I found that he was lazy, he did  
not pay attention to what I taught.  He did some easy questions  
wrong deliberately."
4,"Our neighbour came and gossiped, about others, with my parents."
6,Saw a blue film in a cinema.
0,"When I saw the certificate results, I did not feel very happy as I  
did not realize that I had got all the credits until my  
classmates pointed it out to me.  My parents and my relatives  
praised me and I realized that my results were good i.e 2A, 5B,  
2C.  I felt satisfied with the results and was happy."
2,"My classmate used her personal relations to get a seat for a  
subject that I wanted also.  I had taken the pains to help him  
apply and I did not get selected.  I did not like this as he had  
not told me the facts earlier, he need not have lied to me."
3,"When my mother went through an operation, it was not very serious  
but I was sad and could not sleep before the operation."
4,"During a recent meeting, Mr. A showed his excitement and  
overindulged in the notes delivered.  Though his curiosity could  
not be blamed, his way of accquiring knowledge was an extreme  
behaviour e.g he always tried to know what I was reading and  
gained everything he could."
5,"When I was doing my homework at home, some relatives came and  
advised me to help my mother do the house-work."
6,"While quarreling with my brother I broke the glass door of the  
cupboard and a china doll.  We were scolded by my father for  
breaking the door but we did not tell him about the door."
0,When I was admitted to the Chinese universiity.
2,Something was stolen.
3,When I learnt that my close friend was going to immigrate.
4,When the summer holiday job was almost over.
5,During a meeting.
6,Failed to keep an appointment.
1,Once while crossing a road I was overcome with fear.
2,"My intimate girlfriend told me that her father was opposed to our  
relationship  and had insulted my integrity."
3,When my studies are too demanding and I cannot cope with it.
4,The behaviour of people spitting everywhere.
5,I could not finish my homework on time.
6,After masturbation.
0,When I finished the work that I had planned to do - my homework.
1,"I was not prepared for the exam but I wanted to sleep the night  
before the exam."
4,"It was a narrow and dirty passage which was located near the  
market and I had to stand there to wait for people."
5,"I had something wrong, saying wrong things and being impolite to  
someone, and this had embarrassed the this person.  And I  
still meet the person."
6,I said something which was against my conscience.
0,"Several good friends made me a surprise visit and this made me  
happy.  They are my closest friends and we had not seen each  
other for a long time."
2,"I worked with several classmates on a project.  I was very  
anxious about the project while my partners showed no concern   
and when we had meetings on the project my classmates  did not  
pay any attention.  Some of them read books while the others  
argued on irrelevant questions.  The meeting would go on for two  
hours without the main theme being discussed.  We wasted time and  
could not reach a compromise.  My classmates avoided doing the  
work and the responsibilities, they seemed to value other  
projects more than this one."
3,"One of my good friends had to migrate to America.  Our friendship  
had developed quite well and it was a pity as our friendship would  
fade."
4,"In a study group, a person always liked to argue on some  
unimportant, irrelevant and minor points.  He tried to persuade     
others in an unfriendly way.  He was obstinate and would not accept   
other's point of view."
5,"Once my presentation was the worst among my classmates as I had  
not prepared it well and had not seen it as important.  My  
presentation was so confused that it clearly showed my poor  
preparation."
0,"I remember my religious experience.  During  a gospel camp, a few  
friends of mine decided to believe in God.  The joy that I felt  
at that time was more than words can express.  I blessed them and  
praised God in my heart."
3,"When I said good-bye to my girlfriend.  I had spent two years on  
developing this relationship and it was unsuccessful, I felt very  
sad."
4,"My classmate got a ""B"" for his homework while I only got a ""C"".   
When we got the results he acted as if he did not merit this  
grade.  I found that his humility was hypocritical and I found it  
disgusting."
3,"I heard of the death of a closefriend of mine.  I had gone camping         
with him shortly before his death and the whole thing seemed very   
sudden to me. "
4,"A  group of youngsters dressed in fads talked foul language on a  
bus.  They also insulted the  pedestrians on the road and were  
impolite to the passengers of the bus."
6,"While playing basketball I broke a team member's spectacles.  His  
face was injured by the  pieces of glass.  It was not serious but  
I felt guilty and blamed myself for being too careless and  
vigorous in my game."
0,"After a busy day I went back to my hostel.  I closed the door and  
had a drink, then I read my favourite book on the bed.  Suddenly  
I felt peace and joy."
4,"A tiresome person held me up all day long.  I was very busy then  
(I can not remember what the problem was).  He continously tried  
to make me talk to him and disturbed me."
6,"After an exam I was in a very bad mood as I had done it very        
badly.  At home, my mother took so long to ask me how things had   
gone that I lost my temper.  I overreacted and made my mother cry.  
She still prepared lunch for me and did not scold me .  Suddenly,  
I thought that it was my fault and I started crying.   
"
0,"I was appreciated by others, especially my family members and my  
friends."
2,"[ Whenever I put myself in other's shoes and try to make the  
person happy, comfort him or make friends and I am misunderstood  
and rejected, especially when this person is a family member or a friend.]"
4,When I saw a lot of rubbish and animal waste on the floor.
6,"[ When I break someone's things out of carelessness, or do something   
to make others feel unhappy  or hurt the self-esteem / self-confidence   
of others, especially if they happen to be friends or family members.]"
1,"One day when I was a little boy, my friends asked me to play  
with them outside and to catch some boys.  However our parents  
did not know that we were out and when I got home it was very  
late and I feared being scolded by my parents."
2,"When I learnt that a friend of mine had talked about me to  
another friend and had said wrong things about my abilities and  
attitudes.  I was very angry."
3,"About two years ago my girlfriend suggested that we separate.   
This really gave me a shock as I had never thought that she would  
say such things.  The reason she gave me was that we were not  
suited for each other."
4,"Once while studying for my exam I found so many complicated words  
that it disgusted me."
0,"[ During a certain period, I felt successful and extremely satisfied.    
When I found that any tasks or decisions that I had made were better   
than expected.]"
1,I am scared when I stroll alone on the Chung Chi college campus. 
2,"One day, I discussed a very important question with A.  A  
suddenly declared that he would not accept my position and  
thought that he himself was right.  Moreover, he attacked   
strongly, not my opinion but me personally."
3,"When I learnt that I had failed an exam,  This not only influenced  
my emotions but also other important tasks, it also made my  
record imperfect."
4,"[ I would classify subjectively, a certain gesture or the way of  
talking of a person as disgusting or inacceptable.]"
0,"I felt happy when I received the letter telling me that I had  
been admitted to the university."
2,Once my father slapped my mother for a small quarrel.
3,"A few years ago my mother suffered from canccer and died within  
two years.  We had not finished our studies then and could not  
bear our responsibilities as her children.  My mother had tried  
her best to take care of us but she lived in pain these two  
years.  Neither the doctor nor we could do anything for her as  
cancer is incurable.  I was very eager to replace her in  
suffernig , even die instead of her."
4,"I used to play with a group of classmates and I found out later  
that they were cheap in thought, behaviour and conduct - they  
would smoke, fight and speak foul language.  I thought that they  
destroyed the image of college students."
6,"Many years back I quarrelled with my younger brother for a small  
reason.  I used a pole to beat him and nearly broke his arm.  He  
recovered after a treatment which lasted several months.  After  
this our relationship was worse and he would not listen to me."
2,"A female classmate was always late for meetings which were for  
the homework and not social gatherings.  We were very busy and  
the deadline was close but we had to waste half an hour or an  
hour waiting for her as we could do nothing else then."
3,"After a meeting ended we started talking about when we would  
have the next discussion ( I had many tests the coming week and  
could not have a meeting in between, I thought that they would  
understand this as they had always done).  They did not  
understand my problem and thought that I should not have so many  
other activities.  Their reaction made me burst into tears."
4,"When I was studying in the library a pair of lovers were sitting  
next to me talking in an intense and soft voice.  They were  
disturbing others."
5,"During an informal discussion I contributed a lot even though I  
had not spent much time studying.  Whenever someone said that  
someone was not paying attention, or that he had too many other  
things to do, or that the persoon was not trying his best, I  
would feel ashamed."
6,"Our class had organized a picnic in November.  I was the class  
representative so I became the organizor.  However the picnic  
was postponed by one week and I had something else to do then.  
Initially I did not ponder on what to do and decided to go for  
the picnic.  When I had the time to think about it I thought that  
my decision was wrong.  My classmates thought that I would go as  
I had signed my name but I did not go.  I told another class  
representative that I was not going but he did not know the  
reason behind my not going.  After the picnic my classmates asked  
me why I had not gone to the picnic and everytime someone  
mentioned it I was apologetic.  I should have decided right in  
the begining that I would not go and then they would not see me  
as irresponsible i.e promising to go and changing my mind  
afterwards."
0,"It was the first time I met him (my boyfriend Mr.W).  It was  
during the first term Summer vacations.  We met each other while  
handing in our homework.  He invited me have a trip with him and  
we were together till 8 P.M."
1,"The day the results of the certificate exam came out.  I went to  
school and at first I did not feel frightened.  By the time I  
reached the fourth floor ( the results were being given on the  
fifth floor) I found it difficult to walk and felt that I would  
die."
2,"One day I had sunned my favourite shirt and was putting it back  
in the wardrobe when my younger brother snatched it from me and  
wore it.  He had not had a bath and was very dirty.  I scolded him  
but he answered back and locked himself up in a room.  I was very  
angry so I starteed kicking on the door and abusing him loudly  
and freely."
5,"On Christmas eve I went to a classmate's home with other  
classmates.  The next morning when I came out of the toilet she  
said something and I did not understand what she was saying.   
When she pointed at my trousers I discovered that I had forgotten  
to zip them up.  I rushed back to the toilet but by the time the  
others had guessed what had happened."
6,"One night,when I was in primary 5 or 6, I felt thirsty so I  
fetched the thermos to pour a cup of water for myself.  Then I  
saw my brother lowering his head and I, jokingly, poured the        
water on his head."
0,"I had gone camping with my old classmates and there was a storm.   
We were in a flurry but at that time I felt the love and concern  
of my friends."
3,"I am a Christian but I cannot find any meaning in life . It  
seems that I am deceiving myself but I cannot find the way out."
4,"A brother from one of the Christian fellowship often phoned me  
and talked to me for half an hour or more.  However there was  
nothing important in the conversation and I found the person very  
disgusting."
5,I felt shame when I found that I was almost last in the exam.
6,"Once I bought my sister a pair of sports shoes as she was going  
to join an athletic meet.  However the shoes were a little big  
and had a few flaws.  She muttered all the way and blamed me for  
having wasted her money anf I felt guilty."
0,"When the result of the certificate exam was announced.  I was  
surprised and happy as the result was better than I had  
expected."
1,"When I was young I got lost on the street and the police found me  
after a day."
2,"My sister once stole my mother's money and made her very angry.   
After this my mother would beat her up for unreasonable reasons.   
One day my sister lent her book to a friend without telling my  
mother about it.  When my mother learnt this she beat her up and  
even threatened her with a pair of scissors.  "
5,"I misunderstood a girl and thought that she loved me.  One day  
when I was talking to her, her boyfriend appeared and I felt  
ashamed."
0,"I was admited to the Chinese university of Hong Kong.  The day  
the results were announced I looked in the newspaper and saw my  
candidature number."
1,"One year, when I went to a camp, I was chased by a dog.  I tried  
hard and finally managed to escape from it.  My torch suddenly  
went off and we talked about ghost stories and I thought that  
there were ghosts."
2,"When I was in F4 I played a basket-ball match against another  
school's team.  One of their team members kicked a team-mate of  
mine so I kicked him back and we had a fight with each other."
3,"I received the mid-term exam paper of one of my major subjects  
and I found that I had failed it."
4,"Once at a camp a classmate criticized me in front of others.  Now  
I find that this classmate is very disgusting."
5,"When I was in F4 I led my class to a riot.  However the form  
master said that my conduct was good and asked me to tell him the  
names of those who had taken part in it.   I replied that I did  
not know."
6,"I promised to join a meeting but did not turn up as I did not  
want to do the work."
0,[ When my performance (homework or other work) is better than others.]
1,"I found a problem in homework which would not get solved although  
I tried my best."
2,"I had a date with my girlfriend, the time and place had not been  
fixed.  I asked her to phone me an hour later as it was midnight  
and I did not want to disturb her family.  I waited several hours  
for her call, she did not call me that night."
3,"When I found that my ability to do ordinary work was worse than  
my fellow mates."
4,"I made friends with a classmate whose behaviour I did not like -  
he tried to flatter other people and did not respect me."
5,My guilty behaviour was found out by others.
0,"During my Summer vacations I planned a carnival for the community  
youth center with a few other volunteers.  I was the head of the  
organizors and we spent over a month planning it.  During this  
period we got to know and understood each other.  We  
discovered each others potential and we planned many interesting  
things for the carnival.  The day of the carnival everything was  
bright, the programmes went well and the attendants enjoyed it.   
I felt extremely excited about it."
2,"I was a prefect at secondary school.  On the sports day I told  
others that I would take down the names of the people who  
misbehaved and after some time I sat down for a brief rest.   
Suddenly the head prefect came and scolded me in front of others.  
 I was very angry as there were other prefects sitting and he  
picked on me.  I thought that a brief rest was not  serious  
enough to be blamed."
4,"I had joined a youth group that observed the affairs of our  
community and so I had many opportunities to contact the  
government and the committee members of the district board (a  
local executive structure).  We always tried to consult and  
discuss with them, but we found that such people did not  
understand community affairs and they even dampened our  
enthusiasm in local affairs.  I did not understand why they had  
decided to work as community leaders."
5,"One day I was the leader of the weekly meeting of the Church  
fellowship.  That day I had been preparing for the exams and did  
not estimate the time to travel to the church right and I was  
twenty minutes late.  As I had not prepared well I led the  
meeting badly.  I was ashamed of myself.  "
1,"Once, when I was ten, I could not remember why my mother was so  
angry.  She fainted suddenly and I was very scared as I did not  
know what to do ."
4,"A few days back, I walked on a heap of faeces while walking on  
the road.  I got goose flesh because of this."
